client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment,client_type
103312,38.7,NSK,26322.63,4015.79,web,legal,2026-06-04,false,0.5688,0,документы на проверке,corporate
103313,37.5,MSK,43834.48,12432.67,mobile,sales,2025-03-05,false,0.4228,0,заявка принята,retail
103314,31.1,UNKNOWN,76400.77,8458.06,web,support,2025-06-06,true,0.9735,0,,retail
103315,43.8,UNKNOWN,73924.43,9846.08,web,sales,2024-12-04,true,0.2576,0,перевод в другой отдел,retail
103316,43.9,EKB,125140.4,3839.54,web,ops,2024-08-08,true,0.6702,0,повторное обращение,sme
103317,50.0,NSK,157496.45,4013.22,mobile,growth,2026-01-26,false,0.8706,0,документы на проверке,retail
1115,30.4,MSK,36203.73,51658.9,mobile,ops,2026-04-01,true,0.5044,0,документы на проверке,sme
103319,32.1,EKB,86928.12,13786.03,mobile,risk,2025-11-20,true,0.8378,0,клиент не отвечает,retail
103320,56.0,UNKNOWN,90087.34,4531.77,partner,sales,2025-07-06,false,0.59,0,,sme
103321,49.6,UNKNOWN,128547.29,9057.36,mobile,support,2026-03-16,true,0.5216,0,перевод в другой отдел,retail
103322,12.0,NSK,54255.69,19832.45,offline,sales,2025-02-03,false,0.4981,0,клиент не отвечает,sme
103323,35.8,MSK,53255.83,13090.06,mobile,ops,2025-08-02,true,0.402,0,заявка принята,corporate
103324,52.2,MSK,21548.52,12928.98,offline,legal,2025-10-24,false,0.3459,0,повторное обращение,corporate
2479,47.1,OTHER_17,,7529.0,mobile,sales,2025-02-25,true,0.3427,0,документы на проверке,sme
103326,34.9,MSK,79275.36,12735.23,partner,legal,2025-05-22,false,0.6555,0,документы на проверке,sme
103327,32.9,OTHER_17,42462.64,53784.36,partner,risk,2026-03-21,true,0.6578,0,перевод в другой отдел,corporate
103328,48.6,OTHER_17,80780.43,9790.04,mobile,growth,2026-05-04,true,0.1967,0,повторное обращение,corporate
103329,65.1,KZN,65982.53,2034.78,web,support,2026-01-17,false,0.5925,0,документы на проверке,corporate
103330,49.3,SPB,,7837.99,offline,risk,2025-08-19,false,0.4744,0,повторное обращение,corporate
103331,39.7,MSK,14589.83,8650.98,web,risk,2024-11-02,false,0.5549,0,клиент не отвечает,retail
1251,27.8,NSK,25527.18,4327.08,web,legal,2025-02-08,false,0.7024,0,повторное обращение,corporate
103333,52.7,KZN,101219.87,37935.85,offline,ops,2025-08-02,false,0.2414,0,клиент не отвечает,sme
103334,73.9,KZN,117922.51,18099.28,web,ops,2025-02-23,true,0.6701,0,повторное обращение,retail
103335,27.7,MSK,,16594.56,web,ml,2026-06-16,false,0.7565,0,перевод в другой отдел,sme
103336,70.9,SPB,,10330.65,web,support,2025-11-21,true,0.8778,0,заявка принята,sme
103337,56.2,EKB,,6109.33,web,legal,2026-03-07,false,0.3118,0,клиент не отвечает,sme
103338,50.8,MSK,47309.13,10947.19,mobile,legal,2025-09-19,false,0.5999,0,перевод в другой отдел,retail
493,41.6,NSK,,6246.46,mobile,growth,2024-09-06,false,0.5136,0,перевод в другой отдел,retail
103340,53.3,MSK,35894.56,11710.74,mobile,ops,2024-10-04,false,0.7919,0,повторное обращение,retail
103341,54.0,MSK,,2696.2,web,risk,2025-06-09,true,0.2565,0,заявка принята,sme
103342,38.7,NSK,54287.44,11238.7,mobile,legal,2025-10-31,false,0.6452,0,заявка принята,corporate
103343,36.1,SPB,71840.44,5074.0,mobile,ml,2026-05-27,false,0.6264,0,документы на проверке,retail
103344,51.1,KZN,41557.61,2558.89,mobile,growth,2026-06-13,false,0.7177,0,заявка принята,retail
103345,39.4,OTHER_17,,4153.58,partner,ops,2025-02-10,true,0.607,0,,corporate
641,49.8,NSK,94165.56,10840.04,partner,legal,2025-05-16,false,0.5264,0,клиент не отвечает,sme
103347,66.2,SPB,52576.3,6019.66,web,ml,2025-10-18,true,0.487,0,,sme
103348,27.1,KZN,131000.32,21818.36,web,ml,2025-05-28,false,0.4199,0,документы на проверке,corporate
103349,45.6,NSK,63663.84,3308.0,partner,growth,2024-12-19,true,0.7682,0,документы на проверке,retail
103350,48.5,MSK,61510.75,10162.88,mobile,support,2025-01-03,true,0.489,0,,corporate
103351,41.9,SPB,209824.07,5802.15,offline,risk,2025-12-24,false,0.5146,0,документы на проверке,retail
103352,58.2,NSK,115411.89,35595.44,web,risk,2026-05-11,false,0.5059,0,,sme
1219,62.1,SPB,89893.93,18303.46,partner,ops,2025-01-27,true,0.4752,0,повторное обращение,retail
103354,13.9,UNKNOWN,36150.98,12794.38,offline,ml,2025-08-08,true,0.6427,0,,retail
103355,47.6,NSK,118744.26,13540.85,mobile,support,2025-08-08,true,0.0683,0,документы на проверке,retail
103356,43.6,EKB,40904.43,14275.38,web,growth,2024-07-30,true,0.4299,0,документы на проверке,sme
103357,40.5,MSK,93016.63,6533.82,offline,growth,2024-10-08,false,0.5558,0,документы на проверке,corporate
103358,12.5,MSK,40853.82,1318.06,mobile,support,2024-07-19,true,0.1204,0,документы на проверке,retail
103359,39.2,MSK,39596.17,8750.41,web,growth,2025-08-24,true,0.5567,0,документы на проверке,corporate
1208,26.1,MSK,65950.42,8092.64,mobile,ops,2025-06-03,true,0.598,0,заявка принята,corporate
103361,67.4,MSK,50609.35,2550.98,mobile,ml,2026-05-03,true,0.5913,0,документы на проверке,sme
103362,68.5,NSK,44702.19,42960.77,mobile,risk,2025-01-21,false,0.2364,0,заявка принята,retail
103363,64.2,UNKNOWN,,1636.14,web,ops,2025-08-09,true,0.7918,0,документы на проверке,corporate
103364,28.6,NSK,67202.76,4306.31,mobile,risk,2026-01-02,true,0.4876,0,повторное обращение,retail
103365,29.5,UNKNOWN,42613.38,4578.03,mobile,support,2025-12-27,false,0.4414,0,перевод в другой отдел,sme
103366,38.9,UNKNOWN,186556.91,7247.17,mobile,support,2025-12-14,false,0.4913,0,перевод в другой отдел,corporate
1000,53.0,OTHER_17,33315.0,5071.77,partner,legal,2025-05-14,false,0.3861,0,документы на проверке,corporate
103368,62.6,MSK,,30544.21,partner,sales,2024-07-20,true,0.7849,0,,retail
103369,26.2,MSK,159734.23,4631.43,mobile,ops,2025-11-01,false,0.479,0,заявка принята,sme
103370,24.5,MSK,,23362.99,web,sales,2025-01-26,false,0.4168,0,перевод в другой отдел,retail
103371,25.2,OTHER_17,56322.33,4242.7,web,risk,2025-08-16,true,0.3027,0,документы на проверке,sme
103372,60.6,OTHER_17,111369.95,9845.66,mobile,growth,2025-09-26,false,0.6073,0,заявка принята,sme
103373,31.9,SPB,64672.65,21371.25,mobile,ops,2025-10-07,true,0.604,0,перевод в другой отдел,corporate
2466,48.7,OTHER_17,,3394.84,mobile,sales,2024-10-10,true,0.5486,0,,sme
103375,36.8,NSK,52467.44,31764.33,offline,risk,2024-09-02,false,0.6578,0,,retail
103376,62.1,EKB,,4760.81,mobile,support,2026-04-05,true,0.8615,0,повторное обращение,corporate
103377,60.0,NSK,48170.72,20761.76,mobile,risk,2026-05-02,false,0.1582,0,перевод в другой отдел,retail
103378,14.4,UNKNOWN,257047.16,9269.38,web,growth,2025-09-16,true,0.4814,0,клиент не отвечает,corporate
103379,48.0,NSK,,11831.62,mobile,support,2025-05-19,false,0.5566,0,заявка принята,corporate
103380,45.9,KZN,57966.01,2137.25,mobile,support,2024-11-28,false,0.4624,0,заявка принята,retail
1462,54.9,SPB,14923.8,6224.53,partner,support,2024-07-25,true,0.5767,0,клиент не отвечает,corporate
103382,61.4,OTHER_17,,8345.11,mobile,growth,2026-01-21,true,0.0801,0,перевод в другой отдел,sme
103383,54.2,SPB,41763.77,36768.91,partner,support,2026-03-12,false,0.4794,0,документы на проверке,retail
103384,42.7,SPB,,23332.23,web,support,2025-11-12,true,0.4397,0,,retail
103385,53.7,MSK,44256.19,7321.55,web,support,2025-12-10,false,0.805,0,,retail
103386,59.0,MSK,121615.75,6586.63,web,growth,2024-09-15,true,0.475,0,клиент не отвечает,sme
103387,32.8,MSK,40350.27,5030.96,partner,ml,2024-10-22,false,0.4687,0,повторное обращение,sme
254,46.6,OTHER_17,110288.13,10874.2,web,ml,2025-09-22,true,0.7798,0,клиент не отвечает,corporate
103389,48.0,NSK,29657.07,1943.9,mobile,ops,2026-02-14,true,0.78,0,,retail
103390,29.3,MSK,158370.81,11230.71,web,risk,2026-02-25,false,0.4732,0,перевод в другой отдел,sme
103391,37.1,MSK,144497.3,6569.9,web,risk,2025-12-02,false,0.3454,0,клиент не отвечает,corporate
103392,52.3,MSK,53103.76,26993.06,offline,risk,2025-08-09,true,0.9797,0,,corporate
103393,70.9,MSK,,27793.42,web,support,2024-08-28,false,0.8428,0,повторное обращение,retail
103394,64.3,OTHER_17,100270.43,3967.2,partner,risk,2024-09-21,false,0.4363,0,повторное обращение,sme
2200,21.7,SPB,122744.1,9099.78,offline,sales,2025-02-04,false,0.4184,0,клиент не отвечает,sme
103396,45.0,SPB,42473.76,3665.54,web,support,2025-11-24,false,0.6568,0,повторное обращение,sme
103397,42.1,OTHER_17,38161.62,20984.19,web,ml,2024-10-21,true,0.6837,0,перевод в другой отдел,sme
103398,47.9,MSK,81738.74,3185.87,web,risk,2025-04-20,true,0.48,0,повторное обращение,corporate
103399,43.1,MSK,62457.17,3530.83,mobile,support,2024-10-13,false,0.4892,0,клиент не отвечает,retail
103400,41.8,SPB,63020.88,8645.7,mobile,risk,2025-11-09,true,0.6439,0,,sme
103401,35.7,UNKNOWN,63139.92,3025.48,mobile,risk,2024-09-01,false,0.6392,0,,corporate
1367,43.4,SPB,71472.74,2608.66,web,support,2024-08-10,false,0.5538,0,клиент не отвечает,sme
103403,16.2,EKB,63521.94,3207.79,partner,ml,2025-05-18,true,0.6447,0,перевод в другой отдел,corporate
103404,44.1,OTHER_17,,11699.35,web,risk,2025-09-13,false,0.4768,0,,retail
103405,30.5,SPB,83657.82,5607.53,mobile,ml,2026-05-09,true,0.5576,0,документы на проверке,corporate
103406,58.1,OTHER_17,59462.48,3500.76,web,growth,2026-01-08,true,0.4988,0,,sme
103407,45.9,SPB,52641.96,3824.99,web,support,2026-05-23,false,0.598,0,клиент не отвечает,corporate
103408,48.2,OTHER_17,52228.37,18376.62,offline,ops,2025-10-09,true,0.7352,0,,retail
1899,27.5,SPB,,3057.92,partner,ops,2025-03-21,true,0.4998,0,повторное обращение,retail
103410,63.1,NSK,99373.16,8703.27,web,sales,2025-05-27,false,0.8001,0,документы на проверке,retail
103411,41.2,UNKNOWN,35768.98,4968.21,web,growth,2026-06-14,false,0.9091,0,документы на проверке,corporate
103412,48.8,NSK,33404.26,6965.24,offline,support,2025-08-25,false,0.4973,0,заявка принята,corporate
103413,69.6,UNKNOWN,86017.8,9336.97,partner,risk,2026-01-10,false,0.5864,0,,corporate
103414,45.3,MSK,96681.42,10236.39,partner,ml,2025-07-23,false,0.9845,0,повторное обращение,sme
103415,49.7,EKB,104149.05,4494.82,web,ops,2026-03-24,true,0.4634,0,перевод в другой отдел,sme
743,36.0,SPB,95363.81,7576.94,mobile,support,2024-08-11,true,0.305,0,повторное обращение,corporate
103417,50.0,NSK,51572.51,2137.24,web,ml,2025-06-09,true,0.4175,0,клиент не отвечает,retail
103418,38.5,OTHER_17,,6424.53,partner,ml,2025-09-23,false,0.394,0,клиент не отвечает,sme
103419,18.1,MSK,76857.01,6111.62,web,risk,2025-03-03,false,0.5885,0,документы на проверке,corporate
103420,55.1,KZN,105310.39,6843.04,web,risk,2025-07-01,false,0.3032,0,клиент не отвечает,sme
103421,28.1,NSK,18648.53,1754.95,mobile,sales,2025-05-30,true,0.5809,0,,retail
103422,48.2,SPB,65108.63,4677.43,partner,legal,2025-06-11,true,0.7363,0,,corporate
1148,48.1,SPB,38630.51,2526.71,web,legal,2026-05-18,true,0.1744,0,документы на проверке,corporate
103424,76.8,NSK,,8170.19,web,sales,2026-02-18,true,0.65,0,перевод в другой отдел,retail
103425,27.9,KZN,91805.51,15948.09,mobile,growth,2025-02-06,true,0.2479,0,перевод в другой отдел,retail
103426,32.5,MSK,39917.3,4451.88,mobile,sales,2026-06-03,true,0.368,0,клиент не отвечает,corporate
103427,42.4,SPB,106949.4,2178.38,offline,risk,2025-06-19,false,0.4594,0,документы на проверке,corporate
103428,27.8,SPB,177346.57,9787.04,web,support,2024-08-18,true,0.6286,0,клиент не отвечает,corporate
103429,65.6,EKB,41888.32,8914.45,mobile,growth,2025-09-16,true,0.3196,0,документы на проверке,corporate
259,43.6,SPB,43418.63,16922.71,partner,legal,2025-09-09,false,0.9555,0,,retail
103431,67.9,OTHER_17,19724.04,5312.17,web,risk,2025-05-10,false,0.7753,0,клиент не отвечает,sme
103432,64.2,EKB,172446.28,6432.86,web,ops,2024-11-23,true,0.5121,0,клиент не отвечает,sme
103433,54.6,UNKNOWN,,5829.07,offline,ops,2025-11-20,true,0.627,0,заявка принята,retail
103434,55.7,KZN,313569.3,9341.24,partner,support,2025-12-03,true,0.6615,0,заявка принята,retail
103435,11.6,SPB,88692.46,20135.91,partner,support,2025-03-27,false,0.8472,0,перевод в другой отдел,corporate
103436,36.1,MSK,72372.84,16716.12,web,legal,2025-11-27,true,0.6123,0,,retail
849,38.2,NSK,76170.44,10354.57,offline,support,2025-01-03,true,0.4944,0,заявка принята,corporate
103438,35.0,MSK,155051.63,3902.38,web,sales,2025-07-20,false,0.3694,0,повторное обращение,corporate
103439,29.5,MSK,102654.06,16878.78,web,ops,2024-10-06,false,0.3932,0,повторное обращение,retail
103440,42.7,SPB,,10301.47,mobile,ops,2026-06-18,true,0.7006,0,повторное обращение,corporate
103441,49.6,MSK,113037.01,10435.72,partner,ops,2025-10-13,true,0.4722,0,,corporate
103442,20.4,OTHER_17,51944.88,27813.0,mobile,ml,2026-01-25,true,0.6942,0,клиент не отвечает,retail
103443,31.6,SPB,46717.77,17240.92,web,ops,2025-07-24,true,1.0042,0,документы на проверке,corporate
1569,21.1,MSK,118154.69,9755.96,offline,ml,2025-02-01,false,0.244,0,клиент не отвечает,sme
103445,54.6,MSK,80557.03,11333.8,mobile,legal,2024-10-23,false,0.3486,0,клиент не отвечает,corporate
103446,23.2,EKB,35858.29,10169.08,web,support,2025-12-12,true,0.5794,0,,corporate
103447,18.9,OTHER_17,87334.61,1694.13,web,support,2024-09-09,false,0.4078,0,клиент не отвечает,sme
103448,30.7,KZN,42244.56,3314.67,mobile,growth,2025-01-21,true,0.8631,0,повторное обращение,sme
103449,26.1,NSK,54465.27,3126.94,partner,ops,2024-07-31,true,0.5762,0,повторное обращение,sme
103450,48.4,OTHER_17,,30383.74,partner,growth,2025-08-19,true,1.028,0,перевод в другой отдел,sme
2352,30.1,KZN,27184.49,6699.81,web,ml,2024-09-09,false,0.6986,0,,corporate
103452,48.7,KZN,80315.8,11146.18,web,support,2025-12-27,false,0.2163,0,клиент не отвечает,sme
103453,73.8,NSK,106693.34,5454.26,partner,support,2024-08-28,true,0.8285,0,заявка принята,retail
103454,32.8,MSK,110186.51,5557.66,web,ops,2025-11-15,false,0.7364,0,повторное обращение,sme
103455,23.6,UNKNOWN,50778.13,3020.09,mobile,risk,2025-02-05,true,0.5569,0,заявка принята,corporate
103456,50.2,SPB,46891.98,71257.69,web,ops,2025-07-15,true,0.3796,0,клиент не отвечает,sme
103457,56.4,UNKNOWN,124192.34,15408.5,mobile,support,2025-04-09,false,0.2332,0,заявка принята,corporate
1656,35.4,SPB,190159.94,29749.98,web,support,2024-08-09,false,0.5581,0,документы на проверке,sme
103459,37.1,NSK,25871.82,3117.54,web,ops,2024-11-19,false,0.6447,0,повторное обращение,corporate
103460,47.7,MSK,47533.96,3508.66,web,legal,2025-01-03,false,0.8545,0,заявка принята,sme
103461,89.0,EKB,,23936.55,web,ml,2024-11-14,false,0.4802,0,перевод в другой отдел,sme
103462,59.9,KZN,,3511.05,web,legal,2025-01-10,true,0.4286,0,клиент не отвечает,sme
103463,49.5,UNKNOWN,67801.59,15445.85,web,growth,2026-05-09,true,0.4062,0,документы на проверке,sme
103464,54.0,UNKNOWN,60036.33,10188.61,web,support,2024-08-07,false,0.3597,0,документы на проверке,sme
1968,43.2,KZN,106699.05,3967.43,offline,risk,2024-10-05,false,1.1189,0,документы на проверке,retail
103466,37.1,KZN,80869.44,3950.24,mobile,legal,2026-01-19,false,0.4908,0,повторное обращение,corporate
103467,42.5,OTHER_17,140395.93,3324.24,web,growth,2025-11-28,true,0.4386,0,повторное обращение,retail
